Baseline 100%T,,ExampleA,,ExampleB,,ExampleC,,ExampleD,,ExampleE,,ExampleF,,ExampleG,,ExampleH,,ExampleI,,ExampleJ,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
230.0066528,0.5162568688,230.0066528,0.2126740962,230.0066528,0.1563646942,230.0066528,0.135985136,230.0066528,0.1457876116,230.0066528,0.1449170411,230.0066528,0.1347893625,230.0066528,0.1403354704,230.0066528,0.1408352554,230.0066528,0.1846809983,230.0066528,0.07062768936,
229.0194702,0.5250149369,229.0194702,0.2181958407,229.0194702,0.1584908664,229.0194702,0.1378080845,229.0194702,0.1487579942,229.0194702,0.1483082771,229.0194702,0.1383639872,229.0194702,0.1434874386,229.0194702,0.1440235078,229.0194702,0.1880639344,229.0194702,0.07388286293,
227.9927368,0.5398074985,227.9927368,0.2235305607,227.9927368,0.1602934301,227.9927368,0.1405834258,227.9927368,0.1518462896,227.9927368,0.1518786103,227.9927368,0.1413288713,227.9927368,0.1468473077,227.9927368,0.1471677423,227.9927368,0.1919186711,227.9927368,0.07717845589,
227.0054169,0.5614650846,227.0054169,0.2330502719,227.0054169,0.1635974795,227.0054169,0.1437523812,227.0054169,0.1558980495,227.0054169,0.1573998779,227.0054169,0.1468571723,227.0054169,0.1511623561,227.0054169,0.1526674032,227.0054169,0.1963882595,227.0054169,0.08214623481,
226.0179596,0.5859234333,226.0179596,0.2437300533,226.0179596,0.1693315804,226.0179596,0.149878636,226.0179596,0.1614206582,226.0179596,0.1653834134,226.0179596,0.1534949392,226.0179596,0.1584097743,226.0179596,0.1602061689,226.0179596,0.204664886,226.0179596,0.08862557262,
224.990921,0.6263746023,224.990921,0.2574360967,224.990921,0.1742928475,224.990921,0.1562507153,224.990921,0.1681573242,224.990921,0.1740938276,224.990921,0.1619579941,224.990921,0.1665995866,224.990921,0.1676714867,224.990921,0.2134344876,224.990921,0.09666736424,
224.0033264,0.6763063669,224.0033264,0.2688292861,224.0033264,0.1780304164,224.0033264,0.1600928605,224.0033264,0.172312662,224.0033264,0.1801762134,224.0033264,0.1675843894,224.0033264,0.1726707518,224.0033264,0.1754487157,224.0033264,0.2198471874,224.0033264,0.1048068926,
223.0156403,0.7342714071,223.0156403,0.2898577452,223.0156403,0.1860160977,223.0156403,0.1686375886,223.0156403,0.1841668785,223.0156403,0.1953068525,223.0156403,0.1824640185,223.0156403,0.1847037673,223.0156403,0.18983455,223.0156403,0.2322854549,223.0156403,0.1145192757,
221.9883575,0.7986124158,221.9883575,0.3037707806,221.9883575,0.1943296045,221.9883575,0.1780357957,221.9883575,0.1904683858,221.9883575,0.2087634802,221.9883575,0.1952478439,221.9883575,0.1957707107,221.9883575,0.20331119,221.9883575,0.2450779378,221.9883575,0.1300402284,
221.000473,0.8861783743,221.000473,0.3344484866,221.000473,0.2101293504,221.000473,0.1930182278,221.000473,0.2092393041,221.000473,0.2292190492,221.000473,0.2118851095,221.000473,0.2122504115,221.000473,0.2209346294,221.000473,0.2664192617,221.000473,0.1476489753,
220.0125427,0.9942083359,220.0125427,0.3657946289,220.0125427,0.2287947834,220.0125427,0.2061137557,220.0125427,0.2230172008,220.0125427,0.2513703406,220.0125427,0.236055091,220.0125427,0.2376052439,220.0125427,0.2441211045,220.0125427,0.2876271904,220.0125427,0.1728425324,
218.9849854,1.133265138,218.9849854,0.4078322351,218.9849854,0.2514133751,218.9849854,0.2290774584,218.9849854,0.2455756813,218.9849854,0.2851403356,218.9849854,0.2674615681,218.9849854,0.2637507617,218.9849854,0.2764134705,218.9849854,0.3163643479,218.9849854,0.200659737,
217.9968872,1.262598038,217.9968872,0.444457829,217.9968872,0.2765240967,217.9968872,0.2477610409,217.9968872,0.2690325379,217.9968872,0.314584583,217.9968872,0.2986770272,217.9968872,0.2998819053,217.9968872,0.3100771606,217.9968872,0.3515875041,217.9968872,0.227549538,
217.008667,1.404430866,217.008667,0.4946256578,217.008667,0.2915172577,217.008667,0.2772723436,217.008667,0.28705585,217.008667,0.3429771364,217.008667,0.3280400038,217.008667,0.3229803741,217.008667,0.3435272574,217.008667,0.3790551126,217.008667,0.2602040172,
215.9808655,1.565266848,215.9808655,0.5577520132,215.9808655,0.3396612108,215.9808655,0.3137614429,215.9808655,0.3324335814,215.9808655,0.3921333551,215.9808655,0.3725003302,215.9808655,0.3741352856,215.9808655,0.3896830082,215.9808655,0.4278351068,215.9808655,0.3139233589,
214.9925079,1.762515664,214.9925079,0.6117839217,214.9925079,0.3828015327,214.9925079,0.3516039848,214.9925079,0.3628486097,214.9925079,0.4443637431,214.9925079,0.4283103645,214.9925079,0.4350515902,214.9925079,0.4501386285,214.9925079,0.4845074117,214.9925079,0.3560090959,
214.0040588,1.950215578,214.0040588,0.6698206067,214.0040588,0.4193674624,214.0040588,0.3932298124,214.0040588,0.4195932448,214.0040588,0.5064678788,214.0040588,0.476424545,214.0040588,0.478122443,214.0040588,0.4997501075,214.0040588,0.5359575152,214.0040588,0.4156826138,
213.0155334,2.124592304,213.0155334,0.7127379179,213.0155334,0.462690264,213.0155334,0.4236950278,213.0155334,0.4597534239,213.0155334,0.5444474816,213.0155334,0.5019494295,213.0155334,0.5158476233,213.0155334,0.5347856879,213.0155334,0.574146986,213.0155334,0.4582082033,
211.9873962,2.318422794,211.9873962,0.75649333,211.9873962,0.5024026036,211.9873962,0.4744811952,211.9873962,0.4751391411,211.9873962,0.5938176513,211.9873962,0.5550077558,211.9873962,0.5662607551,211.9873962,0.5969087481,211.9873962,0.5945709944,211.9873962,0.4960424602,
210.9986877,2.509850025,210.9986877,0.7027105093,210.9986877,0.4913313091,210.9986877,0.482299149,210.9986877,0.4809399545,210.9986877,0.5845540762,210.9986877,0.5461484194,210.9986877,0.5433952808,210.9986877,0.5537411571,210.9986877,0.6081071496,210.9986877,0.5089179277,
210.0099335,2.738950491,210.0099335,0.6409172416,210.0099335,0.5112327337,210.0099335,0.4512398541,210.0099335,0.4840529263,210.0099335,0.4950163662,210.0099335,0.4899201393,210.0099335,0.552847445,210.0099335,0.5114367604,210.0099335,0.4689331651,210.0099335,0.4771609902,
208.9815369,2.907133341,208.9815369,0.5453832746,208.9815369,0.3839704394,208.9815369,0.4187981784,208.9815369,0.4685844779,208.9815369,0.418497473,208.9815369,0.3732201457,208.9815369,0.4452737868,208.9815369,0.4282102585,208.9815369,0.4305170178,208.9815369,0.3478011787,
207.9926147,3.061610222,207.9926147,0.3918693662,207.9926147,0.4188842773,207.9926147,0.2632724047,207.9926147,0.2973563075,207.9926147,0.2936143279,207.9926147,0.2730555534,207.9926147,0.2825433612,207.9926147,0.3076352179,207.9926147,0.2539432943,207.9926147,0.2610100508,
207.0035858,3.212168455,207.0035858,0.3100558817,207.0035858,0.2886190414,207.0035858,0.2569734454,207.0035858,0.2514911592,207.0035858,0.2642212808,207.0035858,0.2837603688,207.0035858,0.2215497196,207.0035858,0.2945033312,207.0035858,0.2308353633,207.0035858,0.2259242982,
206.0145111,3.326902628,206.0145111,0.1400630623,206.0145111,0.1588934958,206.0145111,0.1231814623,206.0145111,0.1435721666,206.0145111,0.1295956522,206.0145111,0.2095052898,206.0145111,0.2316348553,206.0145111,0.1284547448,206.0145111,0.131521374,206.0145111,0.1327984184,
204.9857788,3.353786469,204.9857788,0.2851262689,204.9857788,0.2104010135,204.9857788,0.1108296961,204.9857788,0.1906684786,204.9857788,0.1858070344,204.9857788,0.1342620254,204.9857788,0.1451240629,204.9857788,0.2000568509,204.9857788,0.1256630719,204.9857788,0.08875835687,
203.9965363,3.439687967,203.9965363,0.2259137183,203.9965363,0.09927473962,203.9965363,0.0275212694,203.9965363,0.06510626525,203.9965363,0.07247657329,203.9965363,0.07302369922,203.9965363,0.0983947739,203.9965363,0.08382502198,203.9965363,0.0192650184,203.9965363,0.01646011509,
203.0072021,3.45579052,203.0072021,0.1163765714,203.0072021,0.1000118107,203.0072021,0.04340841621,203.0072021,-0.02034304477,203.0072021,0.07919787616,203.0072021,0.06180628389,203.0072021,-0.004504532088,203.0072021,0.0059834118,203.0072021,-0.03916966915,203.0072021,-0.01529514138,
202.0178223,3.514883995,202.0178223,-0.03864874318,202.0178223,0.04405131936,202.0178223,0.06877390295,202.0178223,0.1177027225,202.0178223,0.03279281408,202.0178223,-0.002578236628,202.0178223,-0.0009163794457,202.0178223,-0.09139326215,202.0178223,0.08877636492,202.0178223,-0.01664944366,
200.9887543,3.402140617,200.9887543,0.1539007127,200.9887543,0.1621508151,200.9887543,0.1371422559,200.9887543,0.01012014225,200.9887543,0.1271353811,200.9887543,0.1410489231,200.9887543,0.0588963218,200.9887543,0.1038748473,200.9887543,0.1909674406,200.9887543,0.05347912759,
199.9992065,3.338868141,199.9992065,0.1461032778,199.9992065,0.107488282,199.9992065,0.2230570465,199.9992065,0.05675054714,199.9992065,0.01387192961,199.9992065,0.02808306739,199.9992065,0.1315890104,199.9992065,0.06188726053,199.9992065,0.05745825544,199.9992065,0.02544457279,

Baseline 100%T,
Baseline 100%T
Collection Time: 8/12/2025 9:59:20 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 204.0

FZ002_AuNP_Citrate_0mM_NaCl,
FZ002_AuNP_Citrate_0mM_NaCl
Collection Time: 8/12/2025 10:00:51 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 204.0

FZ008_AuNP_MUA_0mM_NaCl,
FZ008_AuNP_MUA_0mM_NaCl
Collection Time: 8/12/2025 10:02:10 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 201.0

FZ008_AuNP_MUA_20mM_NaCl,
FZ008_AuNP_MUA_20mM_NaCl
Collection Time: 8/12/2025 10:03:28 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 205.0

FZ008_AuNP_MUA_50mM_NaCl1,
FZ008_AuNP_MUA_50mM_NaCl1
Collection Time: 8/12/2025 10:04:43 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 203.0

FZ010_AuNP_DMSA_0mM_NaCl,
FZ010_AuNP_DMSA_0mM_NaCl
Collection Time: 8/12/2025 10:06:28 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

FZ010_AuNP_DMSA_20mM_NaCl,
FZ010_AuNP_DMSA_20mM_NaCl
Collection Time: 8/12/2025 10:08:35 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 205.0

FZ010_AuNP_DMSA_50mM_NaCl1,
FZ010_AuNP_DMSA_50mM_NaCl1
Collection Time: 8/12/2025 10:09:59 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

FZ010_AuNP_DMSA_250mM_NaCl,
FZ010_AuNP_DMSA_250mM_NaCl
Collection Time: 8/12/2025 10:11:16 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 202.0

FZ010_AuNP_DMSA_350mM_NaCl,
FZ010_AuNP_DMSA_350mM_NaCl
Collection Time: 8/12/2025 10:12:28 AM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 8/12/2025 9:58:54 AM
Method Modifications:
UVVIS SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common SAT Changed: 8/12/2025 9:59:09 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 8/12/2025 9:59:13 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 8/12/2025 9:59:13 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 204.0

FZ010_AuNP_DMSA_450mM_NaCl,
FZ010_AuNP_DMSA_450mM_NaCl
Collection Time: 8/12/2025 10:14:24 AM
Operator Name  :
